restaurant_name,dining_rating,delivery_rating,dining_votes,delivery_votes,cuisine,place,city,item_name,best_seller,votes,price,avg_rating,total_votes,price_per_vote,Log_Price,is_bestseller,restaurant_popularity,avg_rating_restaurant,avg_price_restaurant,avg_rating_cuisine,avg_price_cuisine,avg_rating_city,avg_price_city,is_highly_rated,is_expensive,segment
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Platter Kebab Combo,BESTSELLER,84,249.0,4.05,39,2.929411765,5.521460918,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Rumali Shawarma,BESTSELLER,45,129.0,4.05,39,2.804347826,4.86753445,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Tandoori Salad,NONE,39,189.0,4.05,39,4.725,5.247024072,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken BBQ Salad,BESTSELLER,43,189.0,4.05,39,4.295454545,5.247024072,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Special Doner Wrap Combo,MUST TRY,31,205.0,4.05,39,6.40625,5.327876169,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Tandoori Pizza [8 inches],BESTSELLER,48,199.0,4.05,39,4.06122449,5.298317367,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Special Zinger Tortilla Wrap,CHEF'S SPECIAL,27,165.0,4.05,39,5.892857143,5.111987788,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Popcorn [20 Pieces],BESTSELLER,59,165.0,4.05,39,2.75,5.111987788,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Tandoori Sandwich,NONE,29,115.0,4.05,39,3.833333333,4.753590191,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Bread Samoli Shawarma,NONE,31,129.0,4.05,39,4.03125,4.86753445,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Fish Platter [Boneless Indian Basa],NONE,9,295.0,4.05,39,29.5,5.690359454,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Special Platter Kebab Combo,BESTSELLER,27,279.0,4.05,39,9.964285714,5.634789603,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Doner Kebab,MUST TRY,5,159.0,4.05,39,26.5,5.075173815,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Shawarma,MUST TRY,5,129.0,4.05,39,21.5,4.86753445,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,French Fries + Coke [220 ml],NONE,0,199.0,4.05,39,199.0,5.298317367,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Platter Kebab Combo,BESTSELLER,84,249.0,4.05,39,2.929411765,5.521460918,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Special Platter Kebab Combo,BESTSELLER,27,279.0,4.05,39,9.964285714,5.634789603,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Special Kebab Wrap Combo,BESTSELLER,26,205.0,4.05,39,7.592592593,5.327876169,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Special Doner Wrap Combo,CHEF'S SPECIAL,31,205.0,4.05,39,6.40625,5.327876169,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Tandoori Salad,NONE,39,189.0,4.05,39,4.725,5.247024072,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken BBQ Salad,BESTSELLER,43,189.0,4.05,39,4.295454545,5.247024072,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Fish Platter [Boneless Indian Basa],NONE,9,295.0,4.05,39,29.5,5.690359454,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Doner Kebab,CHEF'S SPECIAL,5,159.0,4.05,39,26.5,5.075173815,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Veg Pizza [8 inches],NONE,7,169.0,4.05,39,21.125,5.135798437,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Sweet Corn Pizza [8 inches],NONE,0,175.0,4.05,39,175.0,5.170483995,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Classic Pizza [8 inches],NONE,0,199.0,4.05,39,199.0,5.298317367,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Barbeque Pizza [8 inches],NONE,5,199.0,4.05,39,33.16666667,5.298317367,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Tandoori Pizza [8 inches],BESTSELLER,48,199.0,4.05,39,4.06122449,5.298317367,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Barbeque Burger,NONE,17,115.0,4.05,39,6.388888889,4.753590191,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Tandoori Burger,NONE,7,115.0,4.05,39,14.375,4.753590191,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Zinger Burger,NONE,22,125.0,4.05,39,5.434782609,4.836281907,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Cheese Veg Sandwich,NONE,0,105.0,4.05,39,105.0,4.663439094,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Grilled Veg Sandwich,NONE,0,105.0,4.05,39,105.0,4.663439094,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Barbeque Sandwich,NONE,0,115.0,4.05,39,115.0,4.753590191,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Tandoori Sandwich,NONE,29,115.0,4.05,39,3.833333333,4.753590191,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Double Decker Sandwich,NONE,7,145.0,4.05,39,18.125,4.983606622,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Special Zinger Tortilla Wrap,CHEF'S SPECIAL,27,165.0,4.05,39,5.892857143,5.111987788,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Special Fish Tortilla Wrap,CHEF'S SPECIAL,0,165.0,4.05,39,165.0,5.111987788,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Kebab Wrap,NONE,14,159.0,4.05,39,10.6,5.075173815,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Rumali Shawarma,BESTSELLER,45,129.0,4.05,39,2.804347826,4.86753445,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Bread Samoli Shawarma,NONE,31,129.0,4.05,39,4.03125,4.86753445,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Shawarma,NONE,5,129.0,4.05,39,21.5,4.86753445,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Nuggets [6 Pieces],NONE,24,115.0,4.05,39,4.6,4.753590191,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Chicken Popcorn [20 Pieces],BESTSELLER,59,165.0,4.05,39,2.75,5.111987788,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,Veg Bread Samoli,NONE,0,105.0,4.05,39,105.0,4.663439094,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Doner King,3.9,4.2,39,0,Fast Food,Malakpet,Hyderabad,French Fries,NONE,16,175.0,4.05,39,10.29411765,5.170483995,1,46,4.05,171.3478261,3.818679705,255.9548939,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Naked Chicken Taco,BESTSELLER,184,249.0,4.0,117,1.345945946,5.521460918,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Big Bell Box - Veg,BESTSELLER,183,299.0,4.0,117,1.625,5.703782475,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Big Bell Box - Non Veg,BESTSELLER,103,349.0,4.0,117,3.355769231,5.857933154,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,7 Layer Burrito - Non veg,BESTSELLER,62,279.0,4.0,117,4.428571429,5.634789603,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Soft Taco Mexican Paneer,BESTSELLER,42,119.0,4.0,117,2.76744186,4.787491743,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Churro Bombs,NONE,27,109.0,4.0,117,3.892857143,4.700480366,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Crunchy Taco Pinto Bean,NONE,86,109.0,4.0,117,1.252873563,4.700480366,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Cheesy Fries,BESTSELLER,27,129.0,4.0,117,4.607142857,4.86753445,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,7 Layer Burrito - Veg,NONE,43,259.0,4.0,117,5.886363636,5.560681631,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Ultimate Rice Bowl - Non Veg,BESTSELLER,18,209.0,4.0,117,11.0,5.347107531,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Naked Chicken Nachos,BESTSELLER,49,189.0,4.0,117,3.78,5.247024072,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Crunchy Taco Mexican Chicken,NONE,139,119.0,4.0,117,0.85,4.787491743,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Naked Chicken Taco Meal,BESTSELLER,19,378.0,4.0,117,18.9,5.937536205,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Ultimate Rice Bowl - Veg,BESTSELLER,8,189.0,4.0,117,21.0,5.247024072,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Churros & Chocolate Regular,BESTSELLER,16,109.0,4.0,117,6.411764706,4.700480366,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Naked Veggie Taco,NONE,0,249.0,4.0,117,249.0,5.521460918,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Nachos Cheese dip,NONE,19,40.0,4.0,117,2.0,3.713572067,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Cheesy Seasoned Nachos,NONE,42,139.0,4.0,117,3.23255814,4.941642423,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Sriracha Burrito - Veg,NONE,10,115.0,4.0,117,10.45454545,4.753590191,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Cheesy Chicken Quesadilla,NONE,0,109.0,4.0,117,109.0,4.700480366,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Guacamole,BESTSELLER,6,70.0,4.0,117,10.0,4.262679877,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Cinnamon Twist,NONE,23,59.0,4.0,117,2.458333333,4.094344562,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Spicy salsa dip,NONE,11,40.0,4.0,117,3.333333333,3.713572067,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Chocolate Sauce,NONE,5,40.0,4.0,117,6.666666667,3.713572067,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Taco Tuesday Non-Veg,NONE,0,129.0,4.0,117,129.0,4.86753445,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Taco Tuesday Veg,NONE,0,129.0,4.0,117,129.0,4.86753445,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Big Bell Box - Veg,BESTSELLER,183,299.0,4.0,117,1.625,5.703782475,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Cheese Max Box Veg,NONE,0,399.0,4.0,117,399.0,5.991464547,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Naked Veggie Taco Meal,NONE,0,378.0,4.0,117,378.0,5.937536205,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Hot & Cheesy Crunchwrap Meal - Veg,NONE,0,344.0,4.0,117,344.0,5.843544417,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,7 Layer Burrito Meal-Veg,NONE,0,388.0,4.0,117,388.0,5.963579344,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Crispy Chalupa Taco Veg Meal,NONE,0,314.0,4.0,117,314.0,5.752572639,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Melted Cheese Quesadilla - Veg,NONE,6,334.0,4.0,117,47.71428571,5.814130532,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Ultimate Rice Bowl Meal Veg,NONE,0,318.0,4.0,117,318.0,5.765191103,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Burrito Supreme Meal - Veg,NONE,0,308.0,4.0,117,308.0,5.733341277,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Cheese Stuft Taco Meal - Veg,NONE,0,388.0,4.0,117,388.0,5.963579344,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Sriracha Burrito Meal - Veg,NONE,0,244.0,4.0,117,244.0,5.501258211,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Big Bell Box - Non Veg,BESTSELLER,103,349.0,4.0,117,3.355769231,5.857933154,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Cheese Max Box Non-Veg,NONE,0,449.0,4.0,117,449.0,6.109247583,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Naked Chicken Taco Meal,BESTSELLER,19,378.0,4.0,117,18.9,5.937536205,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,7 Layer Burrito Meal - Non Veg,NONE,0,408.0,4.0,117,408.0,6.013715156,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Hot & Cheesy Crunchwrap Meal - Non Veg,NONE,0,364.0,4.0,117,364.0,5.899897354,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Crispy Chalupa Taco Meal - Non Veg,NONE,0,324.0,4.0,117,324.0,5.783825182,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Ultimate Rice Bowl Meal Non-Veg,NONE,0,338.0,4.0,117,338.0,5.826000107,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Burrito Supreme Meal - Non-Veg,NONE,0,328.0,4.0,117,328.0,5.796057751,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Melted Cheese Quesadilla Meal - Non Veg,NONE,0,354.0,4.0,117,354.0,5.872117789,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Cheese Stuft Taco Meal - Non Veg,NONE,0,378.0,4.0,117,378.0,5.937536205,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,1,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Sriracha Burrito Meal - Non Veg,NONE,0,264.0,4.0,117,264.0,5.579729826,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Naked Veggie Taco,NONE,0,249.0,4.0,117,249.0,5.521460918,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Naked Chicken Taco,BESTSELLER,184,249.0,4.0,117,1.345945946,5.521460918,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Crunchy Taco Mexican Chicken,NONE,139,119.0,4.0,117,0.85,4.787491743,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Crunchy Taco Pinto Bean,NONE,86,109.0,4.0,117,1.252873563,4.700480366,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Crunchy Taco Mexican Paneer,NONE,17,119.0,4.0,117,6.611111111,4.787491743,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Soft Taco Mexican Paneer,BESTSELLER,42,119.0,4.0,117,2.76744186,4.787491743,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Soft Crispy Chicken Taco,NONE,0,119.0,4.0,117,119.0,4.787491743,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Soft Taco Mexican Chicken,NONE,5,119.0,4.0,117,19.83333333,4.787491743,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,7 Layer Burrito - Veg,NONE,43,259.0,4.0,117,5.886363636,5.560681631,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Burrito Supreme Veg,NONE,0,179.0,4.0,117,179.0,5.192956851,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Sriracha Burrito - Veg,NONE,10,115.0,4.0,117,10.45454545,4.753590191,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,7 Layer Burrito - Non veg,BESTSELLER,62,279.0,4.0,117,4.428571429,5.634789603,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Burrito Supreme Non Veg,NONE,0,199.0,4.0,117,199.0,5.298317367,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
Taco Bell,4.3,3.7,117,0,Wraps,The Next Galleria Mall,Hyderabad,Sriracha Burrito Non Veg,NONE,0,135.0,4.0,117,135.0,4.912654886,1,97,4.0,192.5007216,3.962177217,188.053764,3.939031141,245.1304823,1,0,weak
